timestamp,temperature,sys_load_1,cpu_percent,cpu_freq,fan_rpm
2020-05-20 12:25:50.470231,31.333333333333332,0.25,3.12,799.9603333333333,774
2020-05-20 12:26:00.474902,31.333333333333332,0.21,2.89,1536.563,767
2020-05-20 12:26:10.478918,30.833333333333332,0.18,3.06,1617.46025,760
2020-05-20 12:26:20.483565,31.0,0.15,2.41,1862.0610833333333,774
2020-05-20 12:26:30.487663,31.166666666666668,0.2,2.65,1843.8178333333328,759
2020-05-20 12:26:40.492098,31.25,0.17,2.43,1465.4890000000003,773
2020-05-20 12:26:50.496841,31.25,0.14,2.18,1590.5095833333335,787
2020-05-20 12:27:00.501555,31.166666666666668,0.2,2.35,1651.3075,762
2020-05-20 12:27:10.505808,31.166666666666668,0.16,2.23,1810.9285,765
2020-05-20 12:27:20.510175,31.916666666666668,0.22,2.5,1860.9948333333334,754
2020-05-20 12:27:30.514952,31.166666666666668,0.18,2.92,1511.3069166666667,792
2020-05-20 12:27:40.519182,31.0,0.23,2.25,1700.2186666666664,764
2020-05-20 12:27:50.523345,31.5,0.27,2.41,1815.9650833333335,770
2020-05-20 12:28:00.527464,31.5,0.23,2.5700000000000003,1423.8391666666666,761
2020-05-20 12:28:10.531556,31.0,0.19,2.33,1999.04325,776
2020-05-20 12:28:20.535564,31.333333333333332,0.16,2.99,1471.3884166666667,760
2020-05-20 12:28:30.540145,31.0,0.14,2.09,1602.25475,764
2020-05-20 12:28:40.544153,31.166666666666668,0.19,3.16,1435.6870833333332,760
2020-05-20 12:28:50.548226,31.166666666666668,0.16,2.73,1603.17925,767
2020-05-20 12:29:00.552563,31.0,0.22,2.93,1530.2291666666667,782
2020-05-20 12:29:10.557567,31.333333333333332,0.18,2.41,1481.23525,759
2020-05-20 12:29:20.561697,30.666666666666668,0.16,3.07,959.7881666666666,760
2020-05-20 12:29:30.565539,31.166666666666668,0.21,2.27,1800.6502499999997,754
2020-05-20 12:29:40.570470,31.583333333333332,0.25,3.18,2056.6364166666667,774
2020-05-20 12:29:50.575154,31.333333333333332,0.30000000000000004,3.21,1782.95625,751
2020-05-20 12:30:00.580030,31.166666666666668,0.25,2.31,1590.7785833333335,783
2020-05-20 12:30:10.584735,31.333333333333332,0.29,2.5700000000000003,1706.4635,769
2020-05-20 12:30:20.588876,31.0,0.32,2.49,1545.6385833333334,750
2020-05-20 12:30:30.593394,32.0,0.35000000000000003,2.23,1906.8694166666667,759
2020-05-20 12:30:40.597862,30.833333333333332,0.29,2.24,1695.32675,784
2020-05-20 12:30:50.602750,30.666666666666668,0.25,2.14,935.3462499999999,778
2020-05-20 12:31:00.607379,31.333333333333332,0.21,2.91,1361.5475833333333,758
2020-05-20 12:31:10.612258,31.083333333333332,0.18,2.43,1527.2369166666667,756
2020-05-20 12:31:20.616463,32.0,0.30000000000000004,2.41,1634.8144166666668,800
2020-05-20 12:31:30.620064,31.25,0.33,2.98,1388.1175000000003,780
2020-05-20 12:31:40.624777,31.0,0.28,2.43,1781.9090000000003,766
2020-05-20 12:31:50.629131,31.0,0.24,2.5700000000000003,1756.6021666666668,760
2020-05-20 12:32:00.633469,31.5,0.2,2.9,1716.2042500000005,761
2020-05-20 12:32:10.637851,31.166666666666668,0.17,2.74,1511.7654166666664,781
2020-05-20 12:32:20.642508,31.0,0.14,2.59,1504.0445,776
2020-05-20 12:32:30.646219,31.333333333333332,0.2,2.56,1891.1860833333337,749
2020-05-20 12:32:40.650629,31.166666666666668,0.25,2.16,1672.5610833333333,788
2020-05-20 12:32:50.655092,30.916666666666668,0.21,2.73,1719.6222500000001,779
2020-05-20 12:33:00.659815,31.166666666666668,0.18,3.25,1516.2019166666669,755
2020-05-20 12:33:10.664524,31.833333333333332,0.31,2.85,1790.8225,767
2020-05-20 12:33:20.668446,31.166666666666668,0.26,3.17,1360.6490000000001,818
2020-05-20 12:33:30.672745,31.333333333333332,0.22,2.73,1830.064416666667,754
2020-05-20 12:33:40.677581,31.166666666666668,0.19,2.73,1322.1064166666665,766
2020-05-20 12:33:50.681890,31.166666666666668,0.16,3.89,1842.318833333333,765
2020-05-20 12:34:00.686479,31.333333333333332,0.21,2.73,1528.812333333333,779
2020-05-20 12:34:10.690645,31.5,0.25,2.6,1410.2870000000003,778
2020-05-20 12:34:20.695247,31.166666666666668,0.21,2.64,1240.6976666666667,762
2020-05-20 12:34:30.700131,31.0,0.18,2.49,1478.8457500000002,748
2020-05-20 12:34:40.704640,31.166666666666668,0.15,2.32,1594.50775,800
2020-05-20 12:34:50.708973,31.833333333333332,0.13,2.01,2155.571666666667,778
2020-05-20 12:35:00.713041,31.666666666666668,0.18,2.5700000000000003,1613.1824166666665,758
2020-05-20 12:35:10.717040,31.0,0.15,2.58,1503.06175,756
2020-05-20 12:35:20.721606,31.333333333333332,0.2,2.68,1384.4361666666664,780
2020-05-20 12:35:30.726421,31.25,0.17,2.77,1508.7826666666667,750
2020-05-20 12:35:40.730852,31.166666666666668,0.22,2.42,1774.6604166666666,757
2020-05-20 12:35:50.735710,31.0,0.26,2.11,1478.7535833333332,770
2020-05-20 12:36:00.740003,31.0,0.22,2.43,1758.1388333333334,774
2020-05-20 12:36:10.744862,31.0,0.18,2.34,1627.97925,752
2020-05-20 12:36:20.749611,30.833333333333332,0.16,3.66,1311.6309166666667,757
2020-05-20 12:36:30.754337,30.833333333333332,0.29,2.34,1697.3549999999998,788
2020-05-20 12:36:40.758579,31.0,0.4,2.83,881.8635,780
2020-05-20 12:36:50.763037,30.833333333333332,0.5700000000000001,2.7199999999999998,1473.424,764
2020-05-20 12:37:00.767671,31.0,0.72,2.59,1695.8436666666666,753
2020-05-20 12:37:10.772254,31.0,0.84,2.32,1605.1004166666662,774
2020-05-20 12:37:20.776455,30.833333333333332,0.86,3.2800000000000002,1572.8964999999998,766
2020-05-20 12:37:30.780869,31.0,0.88,2.68,1432.4558333333334,753
2020-05-20 12:37:40.785554,30.833333333333332,1.06,3.16,1570.8918333333331,775
2020-05-20 12:37:50.789427,31.166666666666668,1.05,2.51,1598.1251666666667,792
2020-05-20 12:38:00.793976,31.333333333333332,1.04,2.32,1584.7435833333332,778
2020-05-20 12:38:10.798480,31.333333333333332,1.04,2.4,1706.532666666667,772
2020-05-20 12:38:20.802976,30.833333333333332,1.03,2.76,1651.3043333333335,747
2020-05-20 12:38:30.807252,31.166666666666668,1.03,2.64,1281.6357500000001,761
2020-05-20 12:38:40.811846,31.333333333333332,1.02,2.74,1716.9881666666668,763
2020-05-20 12:38:50.815823,31.333333333333332,1.09,2.75,1638.693,764
2020-05-20 12:39:00.820123,31.5,1.08,3.24,1360.6780833333332,746
2020-05-20 12:39:10.824891,30.666666666666668,1.06,2.76,1418.2761666666668,771
2020-05-20 12:39:20.829199,31.333333333333332,1.05,2.48,1810.5175833333333,765
2020-05-20 12:39:30.833664,30.833333333333332,1.05,2.92,1528.21275,755
2020-05-20 12:39:40.838162,31.0,1.04,2.55,1378.8251666666665,755
2020-05-20 12:39:50.842640,31.25,1.18,2.17,1744.417916666667,780
2020-05-20 12:40:00.847359,30.833333333333332,1.15,3.17,1322.6276666666668,756
2020-05-20 12:40:10.852019,31.0,1.13,3.55,1391.4491666666665,748
2020-05-20 12:40:20.856583,31.0,1.11,2.76,1751.0360833333332,750
2020-05-20 12:40:30.860751,31.0,1.09,2.65,1779.4159166666661,799
2020-05-20 12:40:40.865642,30.666666666666668,1.0,2.92,1522.304,760
2020-05-20 12:40:50.870351,31.666666666666668,0.92,2.71,1661.9617500000002,752
2020-05-20 12:41:00.874815,31.166666666666668,0.78,3.01,1270.3308333333337,785
2020-05-20 12:41:10.879358,30.916666666666668,0.73,2.98,1544.4572500000002,770
2020-05-20 12:41:20.883870,31.0,0.7000000000000001,2.58,1495.5990833333333,759
2020-05-20 12:41:30.887476,31.833333333333332,0.67,2.33,1839.01375,765
2020-05-20 12:41:40.891790,30.833333333333332,0.5700000000000001,2.66,800.1522500000001,793
2020-05-20 12:41:50.896612,31.75,0.71,3.42,1260.6059166666669,793
2020-05-20 12:42:00.901299,31.666666666666668,0.76,2.5,1737.4547499999999,759
2020-05-20 12:42:10.905833,30.833333333333332,0.8,3.06,1222.599,765
2020-05-20 12:42:20.909894,31.166666666666668,0.75,3.07,1199.5293333333332,793
2020-05-20 12:42:30.914578,31.0,0.71,2.09,1682.37,782
2020-05-20 12:42:40.919271,31.0,0.67,2.02,1063.2865,758
2020-05-20 12:42:50.924088,31.0,0.64,2.07,1647.5519999999997,758
2020-05-20 12:43:00.928647,31.0,0.54,2.76,1623.2973333333337,802
2020-05-20 12:43:10.932866,31.166666666666668,0.53,2.4,1654.5071666666665,783
2020-05-20 12:43:20.936898,30.833333333333332,0.52,2.59,1573.5372499999996,775
2020-05-20 12:43:30.941438,31.833333333333332,0.52,2.5,1749.5209166666666,769
2020-05-20 12:43:40.946140,31.0,0.58,2.96,1578.2250833333335,780
2020-05-20 12:43:50.950740,31.333333333333332,0.65,4.21,1915.462666666667,748
2020-05-20 12:44:00.955335,31.75,0.62,2.71,1608.05725,776
2020-05-20 12:44:10.959468,31.166666666666668,0.53,8.8,1431.1605833333333,764
2020-05-20 12:44:20.964243,31.333333333333332,0.45,2.51,1643.4561666666666,774
2020-05-20 12:44:30.969112,30.833333333333332,0.8300000000000001,2.9,1400.7206666666668,771
2020-05-20 12:44:40.973726,31.333333333333332,0.77,2.73,1578.7165000000002,760
2020-05-20 12:44:50.978457,31.0,0.73,2.7199999999999998,1255.2845,755
2020-05-20 12:45:00.982469,31.0,0.7000000000000001,3.39,1514.8454999999997,762
2020-05-20 12:45:10.987100,31.083333333333332,0.74,2.5700000000000003,1702.5851666666667,764
2020-05-20 12:45:20.991542,31.166666666666668,0.85,2.4,1806.0574166666668,758
2020-05-20 12:45:30.996351,30.833333333333332,0.79,2.81,1557.4189166666665,764
2020-05-20 12:45:41.001219,30.833333333333332,0.9,2.89,1392.7180833333332,771
2020-05-20 12:45:51.005456,31.916666666666668,0.8300000000000001,2.56,1622.7855833333335,776
2020-05-20 12:46:01.009624,30.833333333333332,0.86,2.34,1632.0902500000002,758
2020-05-20 12:46:11.014217,31.333333333333332,0.88,2.77,1651.38925,785
2020-05-20 12:46:21.018739,31.5,0.9,3.3,1554.4795000000001,782
2020-05-20 12:46:31.023322,31.166666666666668,0.84,2.09,1817.570333333333,737
2020-05-20 12:46:41.027956,31.833333333333332,0.71,2.31,2046.7261666666666,748
2020-05-20 12:46:51.032322,31.5,0.6000000000000001,2.26,1781.5004166666665,790
2020-05-20 12:47:01.037012,31.0,0.5,2.64,1692.6293333333333,784
2020-05-20 12:47:11.041772,31.0,0.5,3.39,1701.4476666666667,755
2020-05-20 12:47:21.046190,31.666666666666668,0.5,3.27,1393.9461666666668,771
2020-05-20 12:47:31.050485,31.333333333333332,0.72,3.25,1449.3985833333334,770
2020-05-20 12:47:41.054794,31.0,0.77,2.83,1839.7162500000002,773
2020-05-20 12:47:51.058904,30.833333333333332,0.72,2.17,1781.635583333333,768
2020-05-20 12:48:01.063700,31.0,0.68,2.66,800.0813333333334,767
2020-05-20 12:48:11.068056,30.833333333333332,0.73,2.52,1748.4210833333334,771
2020-05-20 12:48:21.072904,30.916666666666668,0.62,3.32,1379.8963333333334,781
2020-05-20 12:48:31.077261,31.0,0.52,3.17,1847.36725,763
2020-05-20 12:48:41.081664,31.0,0.52,2.42,1719.4400833333336,770
2020-05-20 12:48:51.085835,31.0,0.44,2.41,1733.0369166666667,795
2020-05-20 12:49:01.090705,31.583333333333332,0.37,2.42,1608.0338333333336,775
2020-05-20 12:49:11.094780,31.25,0.39,2.7800000000000002,1671.2463333333333,775
2020-05-20 12:49:21.099171,31.333333333333332,0.41000000000000003,3.48,1246.1217499999998,767
2020-05-20 12:49:31.103737,31.0,0.5,2.7,1642.2826666666667,785
2020-05-20 12:49:41.108103,31.583333333333332,0.65,3.22,1522.3499999999997,787
2020-05-20 12:49:51.112780,31.166666666666668,0.7000000000000001,3.08,1664.72725,764
2020-05-20 12:50:01.117583,30.833333333333332,0.67,2.67,1911.8790833333335,765
2020-05-20 12:50:11.122193,30.833333333333332,0.72,2.43,1710.5455833333333,795
2020-05-20 12:50:21.126466,30.833333333333332,0.6900000000000001,3.17,1386.9614166666668,738
2020-05-20 12:50:31.131344,31.0,0.58,2.8,1633.2637499999998,750
2020-05-20 12:50:41.135961,31.666666666666668,0.64,3.24,1335.4234166666668,779
2020-05-20 12:50:51.140865,30.666666666666668,0.62,2.7199999999999998,1430.8528333333334,797
2020-05-20 12:51:01.145027,31.0,0.53,3.04,1413.7819166666668,756
2020-05-20 12:51:11.149123,30.833333333333332,0.59,3.42,1255.7986666666668,762
2020-05-20 12:51:21.153629,30.833333333333332,0.5,3.23,1432.5489166666666,763
2020-05-20 12:51:31.158090,30.916666666666668,0.42,2.75,1524.5356666666669,768
2020-05-20 12:51:41.162635,31.333333333333332,0.43,2.41,1715.153,773
2020-05-20 12:51:51.166704,30.916666666666668,0.36,2.41,1485.4614166666663,745
2020-05-20 12:52:01.171414,31.166666666666668,0.38,2.73,1635.9099166666665,768
2020-05-20 12:52:11.176001,31.0,0.4,2.92,1597.8838333333333,779
2020-05-20 12:52:21.180844,31.083333333333332,0.41000000000000003,3.07,1287.4837500000003,743
2020-05-20 12:52:31.185604,30.833333333333332,0.35000000000000003,2.8200000000000003,1167.9870833333337,768
2020-05-20 12:52:41.190005,31.166666666666668,0.29,2.75,1594.9936666666665,795
2020-05-20 12:52:51.194098,31.833333333333332,0.25,2.56,1755.1973333333335,786
2020-05-20 12:53:01.198609,30.833333333333332,0.29,2.32,1885.2829166666668,762
2020-05-20 12:53:11.203249,30.666666666666668,0.24,2.81,1254.7651666666666,742
2020-05-20 12:53:21.208144,31.333333333333332,0.45,6.71,2508.7568333333334,789
2020-05-20 12:53:31.213023,30.833333333333332,0.38,2.8200000000000003,1491.57925,774
2020-05-20 12:53:41.217385,31.333333333333332,0.32,2.83,1391.1084166666667,740
2020-05-20 12:53:51.220833,31.0,0.27,2.49,1502.3573333333334,768
2020-05-20 12:54:01.225619,31.25,0.31,2.41,1321.1719166666667,778
2020-05-20 12:54:11.230146,31.333333333333332,0.26,2.59,1669.2023333333334,768
2020-05-20 12:54:21.234765,30.833333333333332,0.45,3.73,1282.892,736
2020-05-20 12:54:31.239453,30.666666666666668,0.46,2.74,1722.7480000000003,748
2020-05-20 12:54:41.243978,31.166666666666668,0.39,2.8200000000000003,1985.6068333333333,799
2020-05-20 12:54:51.248700,31.166666666666668,0.33,2.9,1630.0669166666667,773
2020-05-20 12:55:01.252962,30.833333333333332,0.35000000000000003,3.29,977.4852500000001,743
2020-05-20 12:55:11.257553,30.833333333333332,0.30000000000000004,3.07,1474.0359166666667,770
2020-05-20 12:55:21.262490,31.083333333333332,0.33,3.05,1419.7462500000001,777
2020-05-20 12:55:31.266896,31.083333333333332,0.36,2.25,1687.685083333333,767
2020-05-20 12:55:41.271426,31.0,0.31,1.94,1825.3862500000002,765
2020-05-20 12:55:51.275716,31.0,0.34,3.51,1238.5615833333331,753
2020-05-20 12:56:01.280052,30.833333333333332,0.29,2.5700000000000003,1547.9168333333334,769
2020-05-20 12:56:11.284668,31.333333333333332,0.24,10.03,1803.1081666666666,758
2020-05-20 12:56:21.287358,33.583333333333336,0.36,7.98,1830.4320833333331,1040
2020-05-20 12:56:31.291804,31.666666666666668,0.46,5.1,1666.6954166666667,751
2020-05-20 12:56:41.295549,31.166666666666668,0.39,5.23,1171.0529166666668,753
2020-05-20 12:56:51.299561,31.083333333333332,0.33,2.48,1804.0443333333333,765
2020-05-20 12:57:01.304371,32.333333333333336,0.28,2.73,1571.7446666666667,759
2020-05-20 12:57:11.309074,30.833333333333332,0.23,2.18,1883.1611666666668,745
2020-05-20 12:57:21.312403,31.583333333333332,0.27,3.0,1385.4706666666668,818
2020-05-20 12:57:31.316735,31.166666666666668,0.23,2.41,1539.5885833333332,743
